554756814,"Alejandro Rivera",""
177373552,"Manuelag??","Aguachica / Bucaramanga"
2276609105,"Jose Araujo",""
462557297,"Diego Ortega","Bogota - Colombia"
325261440,"???i_?? ??","Ajiaco's City"
2252475812,"juan carlos chaparro",""
2830132056,"Periódico El Jurista",""
278748020,"Alejandra Zuleta","Bogotá"
1689005894,"Piedad Gómez M.",""
129027166,"Gato de Instagram?????","Bogotá, D.C., Colombia"
46958908,"Luis Ariel","Bogotá, Capital de Colombia"
560687768,"hugo 1973","medellin antioquia"
795413545961881600,"Ecospeed","Funza, Colombia"
92868208,"Coke Meneses","Valparaíso"
476403615,"MARALTA",""
2549390351,"Camilo Cuellar G",""
3017603104,"Majadero",""
101928430,"??????? Cañas Rojas","Floridablanca"
501322208,"Rincon","Bogota"
69306403,"Marlon K-ntillo","Barranquilla, Colombia"
2338686816,"Juan Ramirez",""
57675637,"Pipe",""
991491870,"Charles Heshusius",""
3051010513,"lefaduran",""
1231439210,"JuliRomax",""
1439406559,"Nofound","Bogota"
130010027,"JEDY SAMAEL R.O ?","COLOMBIA.  "
196396972,"Desgracia","?? "
932526991,"abejaabejaabejaabejaabejaabejaabejaabejaabejaabeja","Bogotá, D.C., Colombia"
513561217,"Kelly Williams","Hampshire"
174130812,"Eduar Valbuena",""
733105587899277313,"José F Arroyo",""
442472056,"Carolina Beckham",""
71010322,"Mr Bones","Bogotá"
810847204147609600,"jorge vargas b",""
764071236322426880,"Juan carlos Martínez J.","Valle del Cauca, Colombia"
829756782331514880,"Andrés Pérez",""
3145578319,"HAPILEN","Le Monde"
753771093408804864,"Paola Cecilia Girald","Manizales, Colombia"
741107831684792320,"Gina","Bogotá, D.C., Colombia"
1276280875,"Rodrigo Linares","Bogotá, Colombia, C.I.S.F "
142902462,"Lautaro Katari",""
958094257990094849,"Jorge Moreno",""
782474533089443840,"Gener Usuga ??","Paris, France"
404444251,"Daniela Méndez","Bogotá, D.C., Colombia"
347347184,"Fabian Herrera","Bogota"
410113078,"Ricardo Arboleda","Medellin-Colombia"
3078683591,"Alfonso Calderón",""
294755801,"Carlos Enrique Diaz","Bogota, Colombia"
92096821,"Paula R","Edificio Colombia."
751568908071632896,"cantalicio laverdad","Medellín, Colombia"
265700253,"Luis Mayorga",""
971866179294892033,"Popayán Decente","Popayán, Colombia"
580234947,"Extra Cali",""
708831331166375936,"Carlos Osorio","Bogotá, DC, Colombia"
2773313818,"Neill  Noriega","Pereira Colombia."
390191897,"Aborigen","Colombia"
85690691,"?","Bogotá"
563391948,"Kimberly Pinilla","colombia"
140444678,"todoscolombia","Colombia"
243942097,"Alejandro Pino Calad","Bogotá, Colombia"
965395602036154369,"@Ramsesuco10","Vereda Sasa Municipio  Gameza"
105613845,"Daniel C.B","Medellín,Colombia"
843807812744634368,"Carlos Manuel Alvarez","Barranquilla, Colombia"
99142027,"jorge cortes","bogota"
1126109052,"Lucía Correa","Bogotá "
336009313,"AC",""
1418090720,"Ismael E Urrego V",""
112921297,"Adolfo Beck","Bogotá - Colombia "
14503089,"??? Álvaro Rojas ???","Bogotá, D.C., Colombia"
4826059733,"samary cabezas",""
179095263,"Francisco Gomez","Vancouver, British Columbia"
81873044,"Juliana María Rodríguez","Bogotá"
1353047250,"Valentua?",""
164824484,"Fabian Montealegre","Bogotá, D.C., Colombia"
953052927534489600,"Huberthosorio4","Colombia"
510398998,"Doris Gomez",""
2238368017,"Sebastián Campos",""
162203094,"jefry",""
1056607861332156418,"Jorge Tabares",""
1036001678942773248,"Jhonjairo","Medellín, Colombia"
86346075,"Claudia_C","Colombia"
181388976,"Paula Parker","Frente a un chocolate"
923927076121534467,"René Gamba","Bogotá, D.C., Colombia"
917494822335909888,"Deledda Paez",""
789145203269566464,"Desconocido",""
17550734,"jaime78","Bogota"
260948744,"Pacho Villa","Bogotá"
232227153,"Diego Mariño","Colombia"
1286733876,"DiA/Na Páez :)","Villavicencio -Meta"
167904900,"Alberto ValdiviesoG","Bogotá, D.C., Colombia"
252134272,"Canal Capital","Bogotá, Colombia"
181388872,"Guaricha.","Infinito."
185763733,"Paola Holguín","Colombia"
800728689667256320,"Giovanny Rozo",""
269327493,"Jose Barreto?","Bogotá"
1008074464691720192,"Ruben Marquez","Bogotá, D.C., Colombia"
847777744779956224,"William Salazar",""
206700763,"Gustavo Guevara","Tena, Cundinamarca"
818331873617317888,"Confesiones TM","Bogotá, D.C., Colombia"
768276548881420288,"Alvaro Bati Orjuela",""
3311258067,"Ningishzidda","Colombia"
62426934,"Juan Andrés",""
796195177400532993,"CaroCarreñoP",""
989556058006925312,"Aire Libre Bogotá","Bogotá, D.C., Colombia"
278600715,"Jed3228","Colombia"
1002862422,"jag",""
544550112,"Hernan D. Grajales",""
174491377,"Freddo","Bogotá"
991414803838259200,"Sebastián",""
172558046,"Sebastián Henao","Bogotá"
122096607,"Guau","Latinoamérica"
540650657,"Emosido Engañados","Bogota, Colombia"
1971714332,"Jorge Caballero",""
787374704,"Anamis Quevedo","4.720853,-74.124597"
79906909,"Angela Guilo","Bogota"
90737143,"Matias","Colombia"
228901126,"Darc","Winden"
394730277,"Francisco Barreto",""
195069700,"Jorge D Arbelaez C.","cartagena"
3423027375,"oscar sisa",""
1096060410,"Héctor Carrillo","Bogotá"
146113541,"Jorge Edison Garzon","Bogotá, D.C., Colombia"
603057987,"Ma Cristina Nieto A","Bogotá, D.C., Colombia"
182847060,"osorio 1912","Bogotá, D.C., Colombia"
2303018492,"ABEL SINNING C","AUGSBURG"
1584583368,"jc",""
966505764,"Samadi?","?"
2369225206,"BarnetHumanist","Barnet"
3234876435,"Javier Sánchez Segur",""
314908163,"Hermes Garcia B","Barranquilla, Atlántico"
2411283327,"Arlemaz",""
46239243,"Llano","Bogotá, Colombia"
382310915,"GARU1703","Ibague Tolima, Colombia"
407426181,"Marilyn Sofía","Bogotá, D.C., Colombia"
214286344,"Pelaito Pelaez","Around of the world "
156026264,"Pá Jodete.",""
1710418214,"Sebastián Múnera v.",""
1148684461,"C. F.",""
50909139,"YoTuve Radio","Bogotá, D.C., Colombia"
35638979,"Enrique Amorocho",""
1898266104,"oscar ariza","san jose"
26774853,"Santiago Montoya  ??","Bogota, Colombia"
1014067374,"Tome Nota... ??","I am a citizen of the world"
118115307,"MonchoEllesD","Montería, Colombia"
309960344,"JUAN B PEREZ ????","Bogotá"
124636044,"David  Vargas","Bogotá, Colombia "
1904180634,"@sombrillante","Bogotá, Colombia"
147588138,"Paola",""
141804696,"César Estrada E",""
782754565804392448,"Jaime Antonio Peña","Bogotá, D.C., Colombia"
1001386396303708160,"Oscar Martínez",""
101878498,"LucioMart","Bogotá"
305192641,"Victor Hugo","Bogota DC"
104909490,"Luis R. Sanint","En el mundo material"
429413741,"Samuel Rivera ?",""
350361620,"Mariela Rubiano","Bogotá, Colombia"
1091849708,"Sonia Urbina",""
965571631820300289,"Fredy Alberto yepes","Brasil "
891757317242454017,"Dario Zuñiga","Bogotá, D.C., Colombia"
264258362,"Hector Mogollon Sanc",""
773492768014528517,"juan galindo","Colombia"
39685793,"Johnattan García Ruiz","Boston, MA"
729851773,"luisalfredodagua",""
2163461622,"CarlosV","Bogotá, D.C., Colombia"
141821298,"jairo penagos arbela",""
72354137,"Luis Eduardo Gonzale",""
153257006,"German",""
235995933,"Guillermo Hernández","Bogotá, D.C., Colombia"
270540078,"Migue ?",""
2399928834,"BluRadioBarranquilla","Barranquilla, Colombia"
179603387,"Carlos Osorio ,","Departamento del Meta"
42717060,"Juan Pedraza","Bogotá D.C"
1914568466,"josé Amed",""
910118798728056832,"Oscar Piranquive","Soacha, Colombia"
1860953083,"la voz de la historia (Estupor)","Nideaqui Nidealla"
284548582,"feriamora","Colombia"
105532240,"RODOLFO USECHE MELO","Bogotá"
146834906,"Alejandro Salgado B. (A.S.B)","Colombia"
62836388,"Andrés","Bogotá"
2221902196,"el gato se queja",""
3008773707,"llllllleoooooo","bogota-colombia"
389175826,"Diego Alejandro","Colombia"
162579602,"Diego Andrés Muñoz","Bogota-Colombia"
345086386,"Alex??",""
780577828521676801,"Sebastian","Bogotá, D.C., Colombia"
399170274,"Oscar Arbelaez",""
220545039,"peter castañeda","bogota"
2788748052,"jorge campo romero",""
3636778473,"Ma del Rosario",""
538717490,"Andres Zambrano",""
202359102,"jennifertab",""
884878308932026369,"H???na-C'est la Vie -(????).?????","Jacksonville Beach, FL??"
75303246,"Jairo Patiño","Colombia"
171984756,"Pablo",""
3086580416,"Fj19 ??????","Nowhere"
921823563639853056,"Gorilla Peñarrosca","Bogotá, D.C., Colombia"
165233890,"DavidCamacho",""
109333439,"??Malpensada...?","Bogotá D.C."
41373513,"Alejandra Aguirre","Santiago de Chile"
167642305,"Estefanía Zamora Fernández","Cali, Colombia"
15207848,"CarlitosM","Gaza, Palestine"
37244784,"Juan F Mejia M","Bogota"
2193149938,"Cesar C","Bogotá, D.C., Colombia"
953776722146680832,"Luis Carlos",""
3356902745,"Martha Pulecio",""
2745446135,"Wulfran Escorcia",""
614410698,"Viviana Bustamante",""
716316151433838593,"Diana Estupiñan ?? ? ?","Bogotá, D.C., Colombia"
354687096,"Juan Rangel",""
2557416755,"GOODLIFE",""
963772346707398657,"Roger","Colombia"
1009669667810471936,"Camilo Rodriguez","Arizona, USA"
41914142,"Patricia Gómez","COLOMBIA"
545762789,"CRISS VAKKAN","Bogota D.C Colombia"
155026521,"Carlos  Puentes","Medellín, Colombia"
884576864429379585,"Chamaco Chingón",""
992196168,"kataa",""
1054475747530866693,"Jhon Diaz",""
2746035905,"Stef","Bucaramanga, Colombia"
729416996870336512,"Movilidad Plus","Bogotá, D.C., Colombia"
84445285,"Angilmartinez","Sincelejo, Colombia"
1837637880,"Weeee!",""
1050091005419159552,"Juan Murcia","Bogotá, D.C., Colombia"
132336272,"SURF LIKE AN EAGLE",""
2942640658,"MAX POWER",""
207798554,"MANUEL  LOPEZ RAMIRE","Medellin, Colombia"
80366003,"Lorena B ?","California"
190793251,"ANUNNAKI",""
937589346,"ALIRIO CACERES AGUIRRE","Bogotá, COLOMBIA"
2914738233,"-?",""
228261912,"Adriiana Meneses","ÜT: 7.081863,-73.108818"
503485318,"Fernando Gordillo","Bogota"
498077748,"agustín roldán b","barranquilla"
865091096,"Alberto Suárez","Bogotá, DC, Colombia"
1050020468621811712,"No Más Izquierda En Colombia","Bogotá, D.C., Colombia"
60608018,"nifnar","Colombia"
4019315230,"John Ariza Barbosa","Bogotá, DC, Colombia"
1033538253780074497,"Edwin Montero",""
203751860,"Martha Chaparro","Bogotá, D.C., Colombia"
169527177,"GERARDO TOBAROBREGÓN","SANTIAGO DE CALI"
894006769848025089,"Beatriz",""
4120246275,"Polo H. ?",""
228720699,"Adalberto Palacios C","Bogotá, Colombia"
826542984632098816,"Audis Arenas","Norte de Santander, Colombia"
50695832,"Camilo Martínez",""
459642618,"???","Colombia"
1050580461142102016,"Sergio",""
2781669484,"Laura",""
4124735608,"Lina Marcela A","Bogotá, D.C., Colombia"
907631092047532032,"Juan Jorhyi Galindo","Bogotá, D.C., Colombia"
1892105569,"Deborah Goldstein","Overland Park, Kansas"
458430196,"Pretty Hat Machine ??","Wales, United Kingdom"
522752644,"OSCAR LINARES",""
369908642,"Ana Maria Rodriguez","Here, where else?"
2507069661,"??????","Bogotá"
127928852,"beatriz elena","Medellín, Colombia"
755049594136952832,"Nacafi64","Bogotá, D.C., Colombia"
2658276299,"María daza",""
131566187,"DIEGO BUITRAGO","Dosquebradas, Colombia"
326983361,"CARLOS MOSQUERA",""
81021289,"Sara Abril",""
1321370370,"Priscila Celedon","Colombia"
859754300104466433,"Richie Rodríguez",""
278175059,"Oscar Escárraga","Bogota "
777739118575058944,"?adelita?",""
353753308,"Larry Espinosa","Santiago de Cali,Colombia"
854916900,"Augusto Arenas",""
199476786,"José F. Valencia F.","Bogotá, D.C., Colombia"
1340391985,"JHONIETO",""
125323949,"Mario Javier","Aquí y Allá"
626632846,"Nicolas Castro C.","Bogotá"
1018277420405854208,"Andrea ?","Bogotá, D.C., Colombia"
951917022060974081,"Fabian","Bogotá, D.C., Colombia"
1012168336975843329,"gloria",""
996800616608526336,"@albace15??","Colombia"
389864152,"Bryan Pardo","Bogotá, D.C., Colombia"
875480728749867008,"Alvaro.rodgom","Bogotá, D.C., Colombia"
4669905855,"Val","Bogotá, DC"
1618718108,"Jaime Veloza","La Mesa, Cund."
71289302,"Carlos Ramirez","Colombia"
244253541,"ANGELA LOZANO","Colombia"
430789697,"JACK El Destrinador ?","Bucaramanga, Colombia"
143885693,"CP7","Bogotá, D.C., Colombia"
126487141,"Vane!",""
2495338836,"Diego Figueroa Vallejo","Talcahuano, Chile"
307191739,"Jorge Eduardo Rojas","BOGOTA/VALLEDUPAR/IBAGUE "
835553217991880704,"Luis Jose Suarez Dia",""
284548365,"Samuel Sanabria","Bogotá, D.C., Colombia"
4245205235,"Julian marulanda",""
1001232117668474880,"Alejandro  Alvarado",""
33344513,"Alejandra  ?","Bogotá, D.C., Colombia"
968877985393725440,"CaChegwin","Bogotá, D.C., Colombia"
865016410854051841,"Carlos Barato P",""
186598683,"Gloria Esmeralda","COLOMBIA"
815770020592648192,"Sebastián Salazar","Colombia"
1032358696817438720,"Un tipo serio","En el instante de peligro. "
255754553,"Pao??","Ahi ,donde se es feliz ?"
1003799633519407110,"jorge enrique quintero",""
831405955,"Hector Roa",""
1317748891,"Bestias Al Volante","Lima - Perú"
2768644892,"jorge valderrama","ecuador"
2799036623,"Arturo González L.","Bogotá, D.C., Colombia"
811728506,"JC NIÑO PAIPILLA","MOCOA"
998566390746505217,"Luz",""
161007494,"Stephany Morales","Colombia"
1008923651725561856,"luisalbertocajiao","Bogotá, D.C., Colombia"
103434250,"ZOONRIE","BOGOTÀ, COLOMBIA"
1026091229753298944,"alejofuk2018","Chicago, IL"
1517261900,"jorge pupiales","Bogotá- Colombia"
102369337,"Daniel Escobar","Bogota , Colombia "
801235428,"Oscar Escobar","Bogotá DC"
2343896474,"Jhon Piñeros","Bogotá  "
464704899,"luis fdo mosquera","Bogota (Colombia)"
414815883,"MIO Usuarios","Cali Colombia"
972917025910808576,"Diana Molina B","Bogotá, D.C., Colombia"
763579990365659137,"Milton Ardila","Bogota"
278208175,"Aleja María","Colombia"
184435907,"Felipe Arias","Colombia"
1146423914,"Julián A. Peinado.",""
70732401,"Just Another Guy","Donde me necesites"
783524084,"Maritza ?",""
2544130541,"AnitaCe",""
729261372,"José Alejandro MT","Colombia"
437720152,"Bedoya","Panamá"
423647001,"Valentina Tovar.",""
1166068700,"Raul Valbuena",""
578300964,"Bogotá Social","Bogotá, Colombia"
201572956,"?Diana Marcela Otavo","COLOMBIA- BOGOTA"
1191479653,"ERNESTO MONDRAGON R.","Manizales, Colombia"
978732077276454912,"Luz Stella Arevalo",""
1163316020,"luis lancheros",""
843195408302161921,"TRAX","Paris, 75"
888246398998634500,"Jonnathan Velandia","Bogotá, D.C., Colombia"
252412269,"William Damián","Bogotá D.C."
46648480,"ALEJANDRO MEJÍA ? ?","?? ?? ??"
290234148,"William Cristiano","Bogotà D.C. Colombia"
2463128762,"RENE",""
2610664950,"Ruby Vargas",""
889280270310023168,"?SAUL???","Cartagena, Colombia"
551055017,"Cesar Gomez Malpica","Bogotá, D.C., Colombia"
1019923213093163009,"Gulucana",""
225657606,"Christian.","Pereira, Colombia"
123423021,"J..L..C..G","mexico"
819742607958016000,"Rubén Darío","Rionegro,Antioquia, Colombia"
564801491,"Cristina",""
140477986,"Diana Portilla",""
437589140,"?Cristian Vega ®","Bogota"
183878774,"Jorge Camargo Tovar","Colombia"
981757020888952833,"Carlos Daniel Lopez","Bogotá, D.C., Colombia"
322117044,"E. LESMES","BOGOTA"
107399407,"Norbey Salazar",""
2683982192,"Fermin Rocha",""
921202531472150528,"Jaime Villafañe e.",""
972566380196360193,"REY",""
362765069,"Leidy Soraida Guzmán",""
1093734306,"Juan Pérez",""
75827729,"?????A Kind of Mauro","Neverwhere"
1038074112567128064,"Jose Cruz","Acacías, Colombia"
1329299875,"Carmen Becerra M.","Colombia"
425170894,"Ivy  Alvarez","Cali"
222233509,"David Alejandro",""
62442788,"TransMilenio","Bogotá D.C."
1490720324,"Gustavo Rodriguez","Caño Cristales"
2881594719,"HenryRomero Saltaren","Barrancas, Colombia"
149997167,"Johan Sanchez Gamboa",""
2714595154,"Jackie Díaz","United States"
142951962,"Erick Mendez Soler","bogota"
164054887,"Luisfmonsalve",""
220201862,"Kuznetsov JairZinho ?","World citizen -?"
1149274662,"Gloria Hinestroza","Medellin, Colombia"
3379054529,"Carlos Leaño","Bogotá, Colombia"
3373385656,"Alejo_ avcas","Medellín"
361552675,"SebAss","Bogotá, D.C., Colombia"
457954811,"Kharly2012","Bogotá, D.C., Colombia"
202343103,"Felipe Moro","Medellín - Colombia"
764152595158007809,"ALEJANDRO PAEZ","Bogotá, D.C., Colombia"
869202927272984576,"Lena Gödel","Bogotá, D.C., Colombia"
425416685,"pako evans","Cali"
960941515492220930,"Elias Mrad",""
1169591040,"Claudia Marcela Bermúdez Santamaría","colombia"
30248821,"Jocelyn Y. Buckley","Albuquerque, New Mexico"
310860861,"Camilo Suarez R.","Bogotá"
1337917699,"Jesus de Nazareth es la resurección y la vida.","Colombia "
189580784,"Sebastian Romero",""
152815524,"Sindy Paola Amaya","Colombia"
1022624044376580096,"Andrés Vega.","Yopal, Colombia"
1499338652,"Paramount H.V.","Peekskill, New York"
2313045789,"MILLER HERRERA","Bogotá - Colombia "
408426140,"Eduard Casas",""
129304944,"Eduinmontero","Bogota"
2431934002,"jhon aunta ortiz","santiago de chile"
2353513111,"Omar",""
1732340112,"Hernan Silva Borquez","Santiago"
164153116,"Gloria Maldonado","Bogota,Colombia"
90917823,"Fátima","Bogotá, D.C., Colombia"
892881124359274496,"Simón Muñoz","Bogotá, D.C., Colombia"
171623663,"Julieth Gomez","Colombia "
395483461,"JOHN ALEXANDER GOMEZ","bucaramanga"
244105302,"Hdo.Mutis","Mi llano Colombia"
38849674,"Fidel Palacios","Bogotá "
4505109083,"Cali Salvaje","Cali, Colombia"
139970187,"Adonay Potente","La casa de su madre"
122702223,"Carlos Martinez","Bogotá, D.C., Colombia"
17813487,"Noticias Caracol","Colombia"
985617184369111045,"CW",""
268885731,"Josefina","Bogotá, Colombia"
182191156,"Cesar Olarte CDLM",""
997700859197878272,"juandavidlo",""
4846038579,"suso yuyo",""
1123044379,"José Cárdenas","Bogotá"
243777643,"Luis G Romero","Pereira"
787800091,"andres osorio motta","Bogota"
1019569445751140352,"OrlandoCamacho","Ecuador"
117164040,"RilkeRainer","Glogal"
1058833902515744769,"ricardo torres Cifuentes",""
101632251,"? Cristhian Fdo ?",""
268525305,"Adolf Bosch®","En el país del nunca jamás"
98519846,"Manuel A Bernal M",""
1549275810,"Lauraaa","Colombia"
1005171986,"polo verdolaga","Medellin"
1352523366,"frankzoro",""
101140731,"Not Cara","La Patria Boba"
1008818598993948673,"Juan J Carranza Celis",""
437458157,"Javier Ospina","Cali"
1798694347,"percyfigooriginal",""
121227321,"xEdison J, ?, ?.","Bogotá - Colombia"
2298512897,"carlos tafur",""
206783313,"Ashima","Bogotá"
300670697,"M?C?RIO","Bogotá, D.C., Colombia"
228475545,"Alfredo Althviz","Bogotá, Colombia"
346151846,"Carolina Corcho","Colombia"
154945083,"Rogers A. Ortiz Herrera","Empírico - Escéptico."
229311139,"Alberto Correa",""
265683165,"Faiver Saldarriaga",""
240206173,"Marquinho Do Santos",""
17468934,"Nilton Salazar?","Bogota"
3405170171,"Sylvia Melissa",""
1040802566827925504,"katia tamayo",""
320314393,"billie jean",""
104253734,"Oscar Lizarazo ?","Bogotá, D.C., Colombia"
912309483195465729,"Javier Moreno",""
864834936070656006,"Gabriel Díaz H","Buenos Aires, Argentina"
2664092116,"juan pablo ortegon c",""
1387339154,"Cristian",""
1711548704,"No Mas IVA","Colombia"
148457468,"poetapabonDECENTE#108","bogota"
286416436,"Juliana","Buenos Aires, Argentina"
949312145816195072,"Fabiola Bernal Vela",""
4909067187,"Hernando Casilimas","Bogotá, D.C., Colombia"
1532449915,"El Exiliado Si RT seguime?Antigua cta suspendi","En un Rincón del alma. Miami "
40176968,"Felipe","Colombia"
392190029,"Mary","Venezuela "
341760876,"Falso diletante","Barranquilla, Colombia"
127846572,"Raúl Antonio Aldana","sahagún- Córdoba-colombia"
343087943,"Un ojizarco mas...??","Bogota"
1058582574,"juan A Góngora",""
157861456,"Dulce Refugio",""
193545394,"Harry el Sucio","Este mundo"
779139480720736256,"Orlando Rodriguez G",""
4431464295,"FERNANDO ROSERO",""
3902285788,"Young LaFlame ?","Bogotá, D.C., Colombia"
262783215,"Brian Suárez","Athens, GA"
3375761020,"Alvaro Andrés - We All Are Energy Condensed",""
1363402249,"Colombia Democrática","Bogotá"
322083961,"USS Nazareth","Bogotá, Colombia"
166053544,"Helen Orjuela","Bogotá D.C"
726019120806895616,"Lengüilargo","Bogotá, D.C., Colombia"
3523550548,"william roa",""
3424043841,"Paula Suarez",""
447649270,"Davidmg",""
18337358,"kcht1952","Colombia"
867587271230357504,"Pecz Peteka","Bogotá, D.C., Colombia"
349248397,"Adeli","Medellín, Colombia"
370481480,"Juan A. Daza","Colombia "
1037861650441887744,"Clemente","Bogotá, D.C., Colombia"
122521647,"EXpresi SubJúdice Eterno","Colombia"
2688331615,"Custodio Castillo","Colombia"
497341122,"Gilbert Garcia Suazo","COLOMBIA "
3134223798,"David.","En la puta mierda."
225477143,"Hernan Moreno","Bogotá, Colombia"
180143569,"ISMAEL",""
1293042278,"Andrés Díaz Bernal","Bogotá"
2237401641,"Warrior Mountain",""
55905325,"orlando vanegas","Bogotá Colombia"
554806888,"Adela Amado Perez","Lorica(Cordoba)"
744613720798674945,"Luis E. Ospina R","En un rincón del paraíso."
504090992,"Manchini","the best place to make a tweet"
250397072,"Carlos Echeverry",""
381131058,"WiLL ?","mEdElliN"
2799511893,"Juan Pablo León","Bogotá, Colombia"
727227201976983552,"PorColombia???","Valledupar, Colombia"
911243737,"maria lopez",""
996633399468154880,"Joseph Esteban López C","Bogotá, D.C., Colombia"
1037447772,"Alvaro Ernesto Moros",""
3028188148,"Revista Hekatombe ?","Cualquier lugar del mundo."
60247069,"Juliana Fitzgerald","Colombia"
1027601076,"nancy beltrán",""
78793534,"Harvey Hernandez","Colombia"
114837844,"FARC santes",""
1369529904,"yebali",""
73255886,"Ludolingüista","Bogotá, Colombia"
587197803,"SantiagoMedinaSaenz",""
1084624688,"Lizeth",""
738729489040035840,"Simon Osorio ?","Bogotá, D.C., Colombia"
1447270878,"antifumador",""
2621035431,"manuel calderon",""
327130336,"Polvazo de Estrellas","Bogotà D.C"
104499621,"Carlos Arias","Colombia"
82234182,"chamizo",""
881183305261035520,"Tatiana Solis","Bogotá, D.C., Colombia"
2895242032,"carlos gonzalez",""
3042179824,"Jose  Palomares?",""
255115415,"Ignacio Rincon","Barranquilla"
365812324,"Sebastian L","Colombia"
853405365362450433,"Victor lora Benedett",""
989327949940887552,"Serafin Valenzuela","Saturno?"
1038119386819780608,"Victor Riaño","Tarento, Apulia"
51776699,"Juan José Velásquez","Villavicencio, Meta"
2749312112,"DoctorJ","Chapinero Mutante, Bogotá"
3289877415,"Claudio Contardo","Montréal, Québec"
3485368335,"Juan F Correal D","Bogotá, D.C., Colombia"
255787149,"Sandra Yamile Castro","Colombia"
315874663,"Oscar Ivan Prieto","Colombia"
1091817126,"Jorge H. Botero","Colombia"
143247156,"David Morales","4.725884,-74.024907"
57642159,"Séneca Taparcuá","Cali, Colombia"
834511245344661508,"Maritza Rojas",""
279715685,"carlos arturo muñoz","medellin,antioquia,colombia"
46992646,"Jorge Eduardo Mejía","Colombia"
487002827,"Javi Perilla Di Dato","Bogota D.C."
380655996,"Giancarlo Romano G.","Universidad Nacional, Colombia"
25267789,"Troposfera.org","Galicia (España)"
547893094,"DiarioCooperativo","Colombia"
229622369,"Diose Soler",""
166790719,"Giovanni Melendez","Bogotá, Colombia"
814177963562401793,"Kevin","Bogotá, D.C., Colombia"
840001248518656000,"aeu","Bogotá, D.C., Colombia"
977305955405836289,"Nana","Bogotá, D.C., Colombia"
399824901,"KKKKK.",""
829750951,"gabriel trujillo","Medellín, Colombia"
2180320802,"Luis Silva","Boyaca"
838450723,"diego fernando ?","Bogotá "
792030689025818624,"TransporteSostenible","Bogotá, D.C., Colombia"
531599472,"klaus","Sydney, New South Wales"
87837411,"Carlos Arturo Albino","Bogotá - Colombia "
816042848294465537,"Yesid Rodriguez",""
3295628167,"Camilo Riveros","Colombia"
61115470,"Juan Navidad","Bogota Colombia"
1139772420,"EscorpionXCO ????","Entre Bucaramanga y Bogotá"
939244002116816898,"Jordan Alexis Bernal","Bogotá, D.C., Colombia"
1018946424669659136,"Yonis Alberto","Valledupar "
866581579,"Gabi?.","Colombia."
734587893528809476,"J. Aureliano Buendía","Bogotá"
384424216,"Lonely I'm Mr. Lonely ??","Bogotá D.C"
115722516,"Alberto Bermúdez M","Colombia"
1009759195,"Magdalena Pradilla O","Colombia"
28937804,"Linulera","Barcelona, España"
107481490,"Tomás Echiburú","Santiago, Metropolitana de Santiago"
1049847221452242944,"HomeroNeithor.",""
142428033,"Druida en huída???","Bogotá D.C."
2546538548,"Harriet Quimby","Colombia"
153044706,"Germán Espejo","Bogotá, Colombia"
330554445,"Perafo","Cali,Colombia"
919730662596403200,"Victor Jaime Montoya",""
344163459,"Hernan Salamanca","Bogotá, D.C., Colombia"
934142471935877120,"Jhonatan",""
1102533042,"Natalia Valderrama","Honda-Tolima"
2411847625,"max mayer",""
211999914,"?Megatroll?","Bogota, Colombia"
72946768,"Le Maurice","Bogotá, Colombia"
109844102,"Pierre Lemaitre","Cartagena, Colombia"
164338119,"jorge amado",""
88036656,"camilo medina","Neiva, Huila"
140089416,"Jhoan Ronaldo",""
623047985,"Giovanny Gamez Henao",""
154327335,"Sebastián","Bogotá, D.C., Colombia"
826203480524255236,"@mariacaro","Bogotá, D.C., Colombia"
885626967164416000,"Wili Ruiz",""
618083522,"Alexis Aguilera",""
21008727,"Juan Ignacio Alarcon","London, England"
1002318757,"Claudialili","Bogotá, Colombia"
285180126,"Partido Conservador","Colombia"
25137502,"Efrain Negrette ???","Santa Marta Magdalena colombia"
3091408993,"Jaime Castro Borrero",""
979556735219261440,"V","Bogotá, D.C., Colombia"
264478693,"CorbynRider","NYC, TKY, AMS, LON"
350356676,"Alonso Zuluaga","Pereira, Colombia"
195976070,"Fanny Rincón Osorio",""
159160663,"juanmboy","Bogotá, D.C., Colombia"
2519598592,"Stefania Guiot","  "
331006868,"Angelica Batista","Bogotá, Colombia"
185621310,"cesar fonseca",""
468011979,"Ivan Ortega Salazar",""
904832448,"henry rubio","Cali Colombia"
144660656,"@AmigaColombiana??","Bogotá, D.C., Colombia"
329466764,"Carlos M. Castaño",""
624719123,"deibys","colombia"
286785834,"Roberto Cuellar S",""
739703845,"Córdoba Al Día",""
397985679,"LM.","Bogotá."
320406318,"Yaru","bogota, colombia"
1915134494,"Luis....?",""
3032065157,"john jairo susa guzm",""
954146916182437893,"liconln palomoco?","Cucuta, Colombia"
136386591,"JORGE ENRIQUE",""
1058899627284553728,"Alejandro",""
830284098,"Nelson Amaya","Bogotá, D.C., Colombia"
1260788582,"KRIPTONITA","Colombia bello y hermos pais"
989077967916732417,"NeurociruMIR","Madrid, España"
46682766,"Joey Sims","Brooklyn"
235724358,"?M?rí?.","Colombia."
610235412,"Mary Luz Hernandez",""
975088208,"Juan",""
354485614,"Carlos Cárdenas","Bogotá"
3239432517,"albeiro vargas oros","España"
1598721816,"Ander Tor",""
361678301,"ANDRES MUÑOZ","En algun lugar de la mancha"
